SampleID	Clade	n	propClade
4003235368	C1	101	0.17264957264957265
4003235368	C2	7	0.011965811965811967
4003235368	C3	177	0.30256410256410254
4003235368	C4	300	0.5128205128205128
4004235208	C1	5	0.013736263736263736
4004235208	C2	8	0.02197802197802198
4004235208	C3	348	0.9560439560439561
4004235208	C6	3	0.008241758241758242
4004235248	C1	1	0.002403846153846154
4004235248	C2	143	0.34375
4004235248	C3	251	0.6033653846153846
4004235248	C5	2	0.004807692307692308
4004235248	C6	19	0.04567307692307692
4004235268	C1	10	0.036231884057971016
4004235268	C2	13	0.04710144927536232
4004235268	C3	163	0.5905797101449275
4004235268	C4	1	0.0036231884057971015
4004235268	C5	89	0.322463768115942
4004735328	C1	73	0.42441860465116277
4004735328	C2	3	0.01744186046511628
4004735328	C4	75	0.436046511627907
4004735328	C5	21	0.12209302325581395
4004735368	C1	98	0.4688995215311005
4004735368	C2	7	0.03349282296650718
4004735368	C4	37	0.17703349282296652
4004735368	C5	66	0.3157894736842105
4004735368	C6	1	0.004784688995215311
4004935158	C1	7	0.08536585365853659
4004935158	C2	4	0.04878048780487805
4004935158	C3	50	0.6097560975609756
4004935158	C5	2	0.024390243902439025
4004935158	C6	19	0.23170731707317074
4004935268	C1	3	0.012
4004935268	C2	21	0.084
4004935268	C3	154	0.616
4004935268	C5	2	0.008
4004935268	C6	70	0.28
4004935338	C1	18	0.08108108108108109
4004935338	C2	17	0.07657657657657657
4004935338	C3	105	0.47297297297297297
4004935338	C4	74	0.3333333333333333
4004935338	C5	8	0.036036036036036036
4005935278	C1	8	0.02416918429003021
4005935278	C2	180	0.5438066465256798
4005935278	C3	35	0.10574018126888217
4005935278	C4	108	0.32628398791540786
4005935328	C1	4	0.022727272727272728
4005935328	C2	17	0.09659090909090909
4005935328	C3	4	0.022727272727272728
4005935328	C4	151	0.8579545454545454
4005935358	C2	1	0.25
4005935358	C4	3	0.75
4006635198	C1	6	0.014388489208633094
4006635198	C2	3	0.007194244604316547
4006635198	C3	316	0.7577937649880095
4006635198	C4	33	0.07913669064748201
4006635198	C6	59	0.14148681055155876
4006635258	C1	11	0.03571428571428571
4006635258	C2	14	0.045454545454545456
4006635258	C3	226	0.7337662337662337
4006635258	C4	14	0.045454545454545456
4006635258	C5	6	0.01948051948051948
4006635258	C6	37	0.12012987012987013
4006635278	C1	11	0.03313253012048193
4006635278	C2	9	0.02710843373493976
4006635278	C3	185	0.5572289156626506
4006635278	C4	12	0.03614457831325301
4006635278	C5	44	0.13253012048192772
4006635278	C6	71	0.21385542168674698
4006635338	C1	9	0.24324324324324326
4006635338	C3	19	0.5135135135135135
4006635338	C4	6	0.16216216216216217
4006635338	C6	3	0.08108108108108109
4006935208	C1	29	0.2283464566929134
4006935208	C2	13	0.10236220472440945
4006935208	C3	11	0.08661417322834646
4006935208	C4	10	0.07874015748031496
4006935208	C5	5	0.03937007874015748
4006935208	C6	59	0.4645669291338583
4006935248	C1	10	0.026954177897574125
4006935248	C2	82	0.2210242587601078
4006935248	C3	259	0.6981132075471698
4006935248	C4	18	0.04851752021563342
4006935248	C6	2	0.005390835579514825
4006935358	C1	18	0.0782608695652174
4006935358	C2	22	0.09565217391304348
4006935358	C3	156	0.6782608695652174
4006935358	C4	6	0.02608695652173913
4006935358	C5	4	0.017391304347826087
4006935358	C6	24	0.10434782608695652
4007135108	C1	3	0.006224066390041493
4007135108	C2	13	0.026970954356846474
