SampleID	Genomospecies	n	propGenomospecies
1062901218	GS1	73	0.2885375494071146
1062901218	GS11	1	0.003952569169960474
1062901218	GS12	1	0.003952569169960474
1062901218	GS2	2	0.007905138339920948
1062901218	GS3	5	0.019762845849802372
1062901218	GS4	2	0.007905138339920948
1062901218	GS5	12	0.04743083003952569
1062901218	GS6	157	0.6205533596837944
1062901318	GS1	41	0.17012448132780084
1062901318	GS12	15	0.06224066390041494
1062901318	GS2	2	0.008298755186721992
1062901318	GS3	2	0.008298755186721992
1062901318	GS4	1	0.004149377593360996
1062901318	GS5	11	0.04564315352697095
1062901318	GS6	168	0.6970954356846473
1062901318	GS9	1	0.004149377593360996
1900401198	GS1	31	0.6458333333333334
1900401198	GS12	8	0.16666666666666666
1900401198	GS14	1	0.020833333333333332
1900401198	GS2	2	0.041666666666666664
1900401198	GS6	6	0.125
1900401288	GS12	400	0.954653937947494
1900401288	GS14	18	0.04295942720763723
1900401288	GS3	1	0.002386634844868735
1900401398	GS1	9	0.027950310559006212
1900401398	GS12	298	0.9254658385093167
1900401398	GS14	9	0.027950310559006212
1900401398	GS3	2	0.006211180124223602
1900401398	GS4	3	0.009316770186335404
1900401398	GS7	1	0.003105590062111801
1902401118	GS1	25	0.1152073732718894
1902401118	GS13	2	0.009216589861751152
1902401118	GS5	2	0.009216589861751152
1902401118	GS6	188	0.8663594470046083
1902401208	GS1	32	0.07729468599033816
1902401208	GS13	2	0.004830917874396135
1902401208	GS5	15	0.036231884057971016
1902401208	GS6	364	0.8792270531400966
1902401208	GS8	1	0.0024154589371980675
1902401308	GS1	69	0.15198237885462554
1902401308	GS13	3	0.006607929515418502
1902401308	GS2	9	0.019823788546255508
1902401308	GS5	19	0.04185022026431718
1902401308	GS6	354	0.7797356828193832
2050501168	GS2	1	0.02040816326530612
2050501168	GS3	5	0.10204081632653061
2050501168	GS4	4	0.08163265306122448
2050501168	GS5	38	0.7755102040816326
2050501168	GS6	1	0.02040816326530612
2050501298	GS4	1	0.016129032258064516
2050501298	GS5	59	0.9516129032258065
2050501298	GS6	1	0.016129032258064516
2050501298	GS9	1	0.016129032258064516
2050501348	GS3	3	0.04054054054054054
2050501348	GS4	2	0.02702702702702703
2050501348	GS5	69	0.9324324324324325
4002101198	GS1	3	0.009259259259259259
4002101198	GS10	4	0.012345679012345678
4002101198	GS12	21	0.06481481481481481
4002101198	GS13	6	0.018518518518518517
4002101198	GS2	30	0.09259259259259259
4002101198	GS3	8	0.024691358024691357
4002101198	GS4	4	0.012345679012345678
4002101198	GS5	21	0.06481481481481481
4002101198	GS6	187	0.5771604938271605
4002101198	GS7	28	0.08641975308641975
4002101198	GS8	2	0.006172839506172839
4002101198	GS9	10	0.030864197530864196
4002101298	GS1	3	0.022727272727272728
4002101298	GS3	104	0.7878787878787878
4002101298	GS4	18	0.13636363636363635
4002101298	GS5	4	0.030303030303030304
4002101298	GS9	3	0.022727272727272728
4002135018	GS1	3	0.006818181818181818
4002135018	GS10	294	0.6681818181818182
4002135018	GS2	4	0.00909090909090909
4002135018	GS3	94	0.21363636363636362
4002135018	GS4	9	0.020454545454545454
4002135018	GS5	4	0.00909090909090909
4002135018	GS6	5	0.011363636363636364
4002135018	GS8	9	0.020454545454545454
4002135018	GS9	18	0.04090909090909091
4003235018	GS1	1	0.002551020408163265
4003235018	GS10	1	0.002551020408163265
4003235018	GS3	5	0.012755102040816327
4003235018	GS4	13	0.03316326530612245
4003235018	GS5	367	0.9362244897959183
4003235018	GS6	4	0.01020408163265306
4003235018	GS9	1	0.002551020408163265
4003235288	GS1	16	0.02465331278890601
4003235288	GS2	14	0.02157164869029276
4003235288	GS3	1	0.0015408320493066256
4003235288	GS5	14	0.02157164869029276
4003235288	GS6	1	0.0015408320493066256
4003235288	GS7	603	0.9291217257318952
4003235368	GS1	30	0.07263922518159806
4003235368	GS2	36	0.08716707021791767
4003235368	GS3	1	0.002421307506053269
4003235368	GS4	4	0.009685230024213076
4003235368	GS5	211	0.5108958837772397
4003235368	GS6	6	0.014527845036319613
4003235368	GS7	125	0.3026634382566586
4004235208	GS1	2	0.007782101167315175
4004235208	GS11	4	0.01556420233463035
4004235208	GS13	1	0.0038910505836575876
4004235208	GS14	4	0.01556420233463035
4004235208	GS2	1	0.0038910505836575876
4004235208	GS3	1	0.0038910505836575876
4004235208	GS4	2	0.007782101167315175
4004235208	GS7	242	0.9416342412451362
4004235248	GS11	104	0.3466666666666667
4004235248	GS12	1	0.0033333333333333335
4004235248	GS13	10	0.03333333333333333
4004235248	GS14	81	0.27
4004235248	GS2	1	0.0033333333333333335
4004235248	GS3	1	0.0033333333333333335
4004235248	GS7	101	0.33666666666666667
4004235248	GS8	1	0.0033333333333333335
4004235268	GS1	1	0.005025125628140704
4004235268	GS11	7	0.035175879396984924
4004235268	GS12	75	0.3768844221105528
4004235268	GS14	23	0.11557788944723618
4004235268	GS2	5	0.02512562814070352
4004235268	GS4	1	0.005025125628140704
4004235268	GS5	1	0.005025125628140704
4004235268	GS7	86	0.4321608040201005
4004735328	GS1	28	0.2204724409448819
4004735328	GS12	15	0.11811023622047244
4004735328	GS2	23	0.18110236220472442
4004735328	GS3	1	0.007874015748031496
4004735328	GS4	2	0.015748031496062992
4004735328	GS5	58	0.4566929133858268
4004735368	GS1	27	0.1956521739130435
4004735368	GS12	43	0.3115942028985507
4004735368	GS13	1	0.007246376811594203
4004735368	GS2	38	0.2753623188405797
4004735368	GS4	6	0.043478260869565216
4004735368	GS5	23	0.16666666666666666
4004935158	GS1	1	0.01694915254237288
4004935158	GS12	1	0.01694915254237288
4004935158	GS13	13	0.22033898305084745
4004935158	GS14	3	0.05084745762711865
4004935158	GS2	5	0.0847457627118644
4004935158	GS4	1	0.01694915254237288
4004935158	GS7	26	0.4406779661016949
4004935158	GS8	6	0.1016949152542373
4004935158	GS9	3	0.05084745762711865
4004935268	GS1	2	0.010101010101010102
4004935268	GS11	19	0.09595959595959595
4004935268	GS12	2	0.010101010101010102
4004935268	GS13	60	0.30303030303030304
4004935268	GS14	1	0.005050505050505051
4004935268	GS7	114	0.5757575757575758
4004935338	GS1	2	0.012903225806451613
4004935338	GS12	7	0.04516129032258064
4004935338	GS14	25	0.16129032258064516
4004935338	GS2	11	0.07096774193548387
4004935338	GS3	5	0.03225806451612903
4004935338	GS4	7	0.04516129032258064
4004935338	GS5	55	0.3548387096774194
4004935338	GS7	43	0.27741935483870966
4005935278	GS1	8	0.0326530612244898
4005935278	GS10	1	0.004081632653061225
4005935278	GS11	4	0.0163265306122449
4005935278	GS3	108	0.44081632653061226
4005935278	GS4	16	0.0653061224489796
4005935278	GS5	8	0.0326530612244898
4005935278	GS6	78	0.3183673469387755
4005935278	GS7	22	0.08979591836734693
4005935328	GS1	3	0.023622047244094488
4005935328	GS3	12	0.09448818897637795
4005935328	GS5	38	0.2992125984251969
4005935328	GS6	71	0.5590551181102362
4005935328	GS7	2	0.015748031496062992
4005935328	GS9	1	0.007874015748031496
4005935358	GS3	1	0.3333333333333333
4005935358	GS5	2	0.6666666666666666
4006635198	GS1	1	0.0035211267605633804
4006635198	GS13	38	0.13380281690140844
4006635198	GS14	9	0.03169014084507042
4006635198	GS2	3	0.01056338028169014
4006635198	GS3	2	0.007042253521126761
4006635198	GS5	10	0.035211267605633804
4006635198	GS6	7	0.02464788732394366
4006635198	GS7	201	0.7077464788732394
4006635198	GS8	10	0.035211267605633804
4006635198	GS9	3	0.01056338028169014
4006635258	GS11	4	0.017777777777777778
4006635258	GS12	5	0.022222222222222223
4006635258	GS13	31	0.13777777777777778
4006635258	GS14	3	0.013333333333333334
4006635258	GS2	9	0.04
4006635258	GS3	4	0.017777777777777778
4006635258	GS4	4	0.017777777777777778
4006635258	GS5	5	0.022222222222222223
4006635258	GS6	2	0.008888888888888889
4006635258	GS7	142	0.6311111111111111
4006635258	GS8	14	0.06222222222222222
4006635258	GS9	2	0.008888888888888889
4006635278	GS1	2	0.00851063829787234
4006635278	GS10	2	0.00851063829787234
4006635278	GS12	30	0.1276595744680851
4006635278	GS13	48	0.20425531914893616
4006635278	GS14	22	0.09361702127659574
4006635278	GS2	8	0.03404255319148936
4006635278	GS3	5	0.02127659574468085
4006635278	GS4	3	0.01276595744680851
4006635278	GS5	4	0.01702127659574468
4006635278	GS6	1	0.00425531914893617
4006635278	GS7	85	0.3617021276595745
4006635278	GS8	16	0.06808510638297872
4006635278	GS9	9	0.03829787234042553
4006635338	GS1	7	0.35
4006635338	GS10	1	0.05
4006635338	GS13	1	0.05
4006635338	GS14	4	0.2
4006635338	GS5	2	0.1
4006635338	GS6	2	0.1
4006635338	GS7	3	0.15
4006935208	GS1	3	0.030303030303030304
4006935208	GS11	3	0.030303030303030304
4006935208	GS12	4	0.04040404040404041
4006935208	GS13	45	0.45454545454545453
4006935208	GS14	2	0.020202020202020204
4006935208	GS2	21	0.21212121212121213
4006935208	GS3	1	0.010101010101010102
4006935208	GS4	6	0.06060606060606061
4006935208	GS5	4	0.04040404040404041
4006935208	GS6	2	0.020202020202020204
4006935208	GS8	7	0.0707070707070707
4006935208	GS9	1	0.010101010101010102
4006935248	GS1	1	0.004291845493562232
4006935248	GS10	2	0.008583690987124463
4006935248	GS11	54	0.2317596566523605
4006935248	GS13	1	0.004291845493562232
4006935248	GS2	6	0.02575107296137339
4006935248	GS3	1	0.004291845493562232
4006935248	GS5	11	0.04721030042918455
4006935248	GS6	2	0.008583690987124463
4006935248	GS8	143	0.6137339055793991
4006935248	GS9	12	0.05150214592274678
4006935358	GS1	8	0.05128205128205128
4006935358	GS10	26	0.16666666666666666
4006935358	GS12	4	0.02564102564102564
4006935358	GS13	16	0.10256410256410256
4006935358	GS14	1	0.00641025641025641
4006935358	GS2	5	0.03205128205128205
4006935358	GS3	3	0.019230769230769232
4006935358	GS4	7	0.04487179487179487
4006935358	GS5	6	0.038461538461538464
4006935358	GS8	23	0.14743589743589744
4006935358	GS9	57	0.36538461538461536
4007135108	GS1	1	0.0029585798816568047
4007135108	GS11	2	0.005917159763313609
4007135108	GS12	5	0.014792899408284023
4007135108	GS13	11	0.03254437869822485
4007135108	GS14	269	0.7958579881656804
4007135108	GS2	1	0.0029585798816568047
4007135108	GS3	3	0.008875739644970414
4007135108	GS4	2	0.005917159763313609
4007135108	GS5	8	0.023668639053254437
4007135108	GS6	7	0.020710059171597635
4007135108	GS7	23	0.06804733727810651
4007135108	GS8	3	0.008875739644970414
4007135108	GS9	3	0.008875739644970414
4007135118	GS1	5	0.01440922190201729
4007135118	GS11	1	0.002881844380403458
4007135118	GS12	16	0.04610951008645533
4007135118	GS13	25	0.07204610951008646
4007135118	GS14	52	0.14985590778097982
4007135118	GS2	1	0.002881844380403458
4007135118	GS3	3	0.008645533141210375
4007135118	GS4	2	0.005763688760806916
4007135118	GS5	19	0.05475504322766571
4007135118	GS6	6	0.01729106628242075
4007135118	GS7	207	0.5965417867435159
4007135118	GS8	8	0.023054755043227664
4007135118	GS9	2	0.005763688760806916
4007135148	GS1	13	0.04
4007135148	GS11	11	0.033846153846153845
4007135148	GS13	3	0.009230769230769232
4007135148	GS14	25	0.07692307692307693
4007135148	GS2	18	0.055384615384615386
4007135148	GS3	3	0.009230769230769232
4007135148	GS4	4	0.012307692307692308
4007135148	GS5	3	0.009230769230769232
4007135148	GS7	243	0.7476923076923077
4007135148	GS8	1	0.003076923076923077
4007135148	GS9	1	0.003076923076923077
4007135288	GS1	3	0.016129032258064516
4007135288	GS10	2	0.010752688172043012
4007135288	GS11	19	0.10215053763440861
4007135288	GS12	49	0.26344086021505375
4007135288	GS13	2	0.010752688172043012
4007135288	GS14	11	0.05913978494623656
4007135288	GS2	6	0.03225806451612903
4007135288	GS3	1	0.005376344086021506
4007135288	GS4	2	0.010752688172043012
4007135288	GS6	1	0.005376344086021506
4007135288	GS7	54	0.2903225806451613
4007135288	GS8	28	0.15053763440860216
4007135288	GS9	8	0.043010752688172046
4007235168	GS1	207	0.8922413793103449
4007235168	GS11	2	0.008620689655172414
4007235168	GS2	22	0.09482758620689655
4007235168	GS7	1	0.004310344827586207
4007235278	GS1	417	0.9328859060402684
4007235278	GS11	6	0.013422818791946308
4007235278	GS13	1	0.0022371364653243847
4007235278	GS2	23	0.05145413870246085
4007435168	GS1	1	0.002347417840375587
4007435168	GS12	2	0.004694835680751174
4007435168	GS13	3	0.007042253521126761
4007435168	GS14	1	0.002347417840375587
4007435168	GS2	4	0.009389671361502348
4007435168	GS4	1	0.002347417840375587
4007435168	GS5	384	0.9014084507042254
4007435168	GS6	2	0.004694835680751174
4007435168	GS8	20	0.046948356807511735
4007435168	GS9	8	0.018779342723004695
4007435248	GS1	15	0.03816793893129771
4007435248	GS10	7	0.017811704834605598
4007435248	GS12	7	0.017811704834605598
4007435248	GS13	2	0.005089058524173028
4007435248	GS14	22	0.05597964376590331
4007435248	GS2	55	0.13994910941475827
4007435248	GS3	2	0.005089058524173028
4007435248	GS4	1	0.002544529262086514
4007435248	GS5	201	0.5114503816793893
4007435248	GS6	5	0.01272264631043257
4007435248	GS8	58	0.1475826972010178
4007435248	GS9	18	0.04580152671755725
4007435258	GS1	9	0.056962025316455694
4007435258	GS12	3	0.0189873417721519
4007435258	GS13	4	0.02531645569620253
4007435258	GS2	8	0.05063291139240506
4007435258	GS5	134	0.8481012658227848
4007535198	GS1	6	0.13043478260869565
4007535198	GS13	1	0.021739130434782608
4007535198	GS2	38	0.8260869565217391
4007535198	GS4	1	0.021739130434782608
4007535358	GS1	19	0.07983193277310924
4007535358	GS11	1	0.004201680672268907
4007535358	GS2	83	0.3487394957983193
4007535358	GS3	107	0.4495798319327731
4007535358	GS4	28	0.11764705882352941
4008435158	GS1	56	0.35668789808917195
4008435158	GS10	15	0.09554140127388536
4008435158	GS2	2	0.012738853503184714
4008435158	GS3	3	0.01910828025477707
4008435158	GS4	2	0.012738853503184714
4008435158	GS5	3	0.01910828025477707
4008435158	GS8	21	0.1337579617834395
4008435158	GS9	55	0.3503184713375796
4008435348	GS1	15	0.17045454545454544
4008435348	GS2	3	0.03409090909090909
4008435348	GS3	4	0.045454545454545456
4008435348	GS5	4	0.045454545454545456
4008435348	GS6	62	0.7045454545454546
4008435358	GS6	1	1
4009035168	GS1	47	0.12082262210796915
4009035168	GS13	13	0.033419023136246784
4009035168	GS2	2	0.005141388174807198
4009035168	GS3	12	0.030848329048843187
4009035168	GS5	18	0.04627249357326478
4009035168	GS6	290	0.7455012853470437
4009035168	GS7	4	0.010282776349614395
4009035168	GS9	3	0.007712082262210797
4009035268	GS1	27	0.0782608695652174
4009035268	GS11	3	0.008695652173913044
4009035268	GS2	2	0.005797101449275362
4009035268	GS3	139	0.4028985507246377
4009035268	GS4	25	0.07246376811594203
4009035268	GS5	4	0.011594202898550725
4009035268	GS6	143	0.4144927536231884
4009035268	GS7	1	0.002898550724637681
4009035268	GS8	1	0.002898550724637681
4009035368	GS1	100	0.3194888178913738
4009035368	GS10	1	0.003194888178913738
4009035368	GS11	1	0.003194888178913738
4009035368	GS2	5	0.01597444089456869
4009035368	GS3	97	0.30990415335463256
4009035368	GS4	16	0.051118210862619806
4009035368	GS5	2	0.006389776357827476
4009035368	GS6	87	0.2779552715654952
4009035368	GS7	2	0.006389776357827476
4009035368	GS9	2	0.006389776357827476
4009835178	GS10	78	0.6902654867256637
4009835178	GS12	1	0.008849557522123894
4009835178	GS14	24	0.21238938053097345
4009835178	GS2	1	0.008849557522123894
4009835178	GS5	1	0.008849557522123894
4009835178	GS8	1	0.008849557522123894
4009835178	GS9	7	0.061946902654867256
4009835228	GS1	1	0.005076142131979695
4009835228	GS10	170	0.8629441624365483
4009835228	GS11	5	0.025380710659898477
4009835228	GS12	4	0.02030456852791878
4009835228	GS2	8	0.04060913705583756
4009835228	GS5	1	0.005076142131979695
4009835228	GS9	8	0.04060913705583756
4009835268	GS10	81	0.9204545454545454
4009835268	GS11	3	0.03409090909090909
4009835268	GS2	1	0.011363636363636364
4009835268	GS9	3	0.03409090909090909
6743909	GS11	1	0.005376344086021506
6743909	GS12	2	0.010752688172043012
6743909	GS14	1	0.005376344086021506
6743909	GS2	3	0.016129032258064516
6743909	GS5	46	0.24731182795698925
6743909	GS7	131	0.7043010752688172
6743909	GS8	1	0.005376344086021506
6743909	GS9	1	0.005376344086021506
6743910	GS1	3	0.02654867256637168
6743910	GS12	1	0.008849557522123894
6743910	GS3	7	0.061946902654867256
6743910	GS4	1	0.008849557522123894
6743910	GS5	7	0.061946902654867256
6743910	GS6	94	0.831858407079646
6743911	GS6	1	1
6743912	GS1	90	0.375
6743912	GS12	7	0.029166666666666667
6743912	GS2	9	0.0375
6743912	GS3	26	0.10833333333333334
6743912	GS4	2	0.008333333333333333
6743912	GS5	7	0.029166666666666667
6743912	GS6	99	0.4125
6743913	GS5	3	0.14285714285714285
6743913	GS6	18	0.8571428571428571
6743914	GS1	58	0.26605504587155965
6743914	GS12	1	0.0045871559633027525
6743914	GS13	1	0.0045871559633027525
6743914	GS2	3	0.013761467889908258
6743914	GS5	5	0.022935779816513763
6743914	GS6	150	0.6880733944954128
6743915	GS5	1	1
6743916	GS12	38	0.15833333333333333
6743916	GS14	112	0.4666666666666667
6743916	GS5	88	0.36666666666666664
6743916	GS9	2	0.008333333333333333
6743918	GS1	2	0.2857142857142857
6743918	GS11	1	0.14285714285714285
6743918	GS12	2	0.2857142857142857
6743918	GS2	1	0.14285714285714285
6743918	GS8	1	0.14285714285714285
6743919	GS1	1	1
6743921	GS14	2	0.18181818181818182
6743921	GS3	1	0.09090909090909091
6743921	GS4	7	0.6363636363636364
6743921	GS7	1	0.09090909090909091
6743922	GS7	1	1
6743923	GS2	1	0.3333333333333333
6743923	GS5	1	0.3333333333333333
6743923	GS8	1	0.3333333333333333
6743926	GS1	1	0.125
6743926	GS13	2	0.25
6743926	GS5	2	0.25
6743926	GS7	3	0.375
6743928	GS1	5	0.056818181818181816
6743928	GS3	7	0.07954545454545454
6743928	GS5	61	0.6931818181818182
6743928	GS6	15	0.17045454545454544
6743931	GS14	1	1
6743932	GS12	1	0.2
6743932	GS4	1	0.2
6743932	GS6	3	0.6
6743934	GS1	168	0.4386422976501306
6743934	GS12	137	0.3577023498694517
6743934	GS2	14	0.03655352480417755
6743934	GS5	64	0.1671018276762402
6743935	GS1	1	0.00909090909090909
6743935	GS12	23	0.20909090909090908
6743935	GS14	1	0.00909090909090909
6743935	GS2	7	0.06363636363636363
6743935	GS3	1	0.00909090909090909
6743935	GS4	4	0.03636363636363636
6743935	GS5	72	0.6545454545454545
6743935	GS6	1	0.00909090909090909
6743937	GS1	1	0.3333333333333333
6743937	GS6	1	0.3333333333333333
6743937	GS9	1	0.3333333333333333
6743939	GS1	3	0.6
6743939	GS2	1	0.2
6743939	GS6	1	0.2
6743940	GS1	7	0.6363636363636364
6743940	GS14	2	0.18181818181818182
6743940	GS2	1	0.09090909090909091
6743940	GS7	1	0.09090909090909091
6743942	GS6	3	0.75
6743942	GS9	1	0.25
6743944	GS11	1	0.008771929824561403
6743944	GS12	25	0.21929824561403508
6743944	GS14	1	0.008771929824561403
6743944	GS2	3	0.02631578947368421
6743944	GS5	3	0.02631578947368421
6743944	GS7	55	0.4824561403508772
6743944	GS8	18	0.15789473684210525
6743944	GS9	8	0.07017543859649122
6743947	GS5	5	0.5555555555555556
6743947	GS6	4	0.4444444444444444
6743948	GS7	1	1
6743951	GS7	2	1
6743952	GS10	1	0.07142857142857142
6743952	GS11	1	0.07142857142857142
6743952	GS12	8	0.5714285714285714
6743952	GS7	4	0.2857142857142857
6743953	GS12	4	0.8
6743953	GS7	1	0.2
6743954	GS12	13	0.03561643835616438
6743954	GS13	45	0.1232876712328767
6743954	GS14	82	0.22465753424657534
6743954	GS3	3	0.00821917808219178
6743954	GS5	21	0.057534246575342465
6743954	GS7	195	0.5342465753424658
6743954	GS8	3	0.00821917808219178
6743954	GS9	3	0.00821917808219178
6743955	GS1	1	1
6743956	GS12	1	1
6743957	GS6	1	1
6743958	GS1	1	0.2
6743958	GS2	1	0.2
6743958	GS6	2	0.4
6743958	GS7	1	0.2
