SampleID	Clade	n	propClade
6744001	C1	39	0.6724137931034483
6744001	C3	15	0.25862068965517243
6744001	C4	4	0.06896551724137931
6744002	C1	198	0.05752469494479954
6744002	C2	620	0.1801278326554329
6744002	C3	5	0.001452643811737362
6744002	C4	2619	0.7608948285880303
6744006	C1	31	0.33695652173913043
6744006	C3	8	0.08695652173913043
6744006	C4	51	0.5543478260869565
6744006	C5	2	0.021739130434782608
6744007	C4	7	1
6744009	C2	26	0.04146730462519936
6744009	C3	3	0.004784688995215311
6744009	C4	598	0.9537480063795853
6744010	C4	2	1
6744011	C2	7	0.28
6744011	C4	18	0.72
6744012	C1	22	0.5
6744012	C2	3	0.06818181818181818
6744012	C3	8	0.18181818181818182
6744012	C4	2	0.045454545454545456
6744012	C5	7	0.1590909090909091
6744012	C6	2	0.045454545454545456
6744014	C4	9	1
6744015	C1	9	0.14754098360655737
6744015	C3	6	0.09836065573770492
6744015	C4	33	0.5409836065573771
6744015	C6	13	0.21311475409836064
6744016	C4	2	1
6744020	C1	2747	0.5716961498439126
6744020	C2	492	0.10239334027055151
6744020	C3	21	0.00437044745057232
6744020	C4	1542	0.32091571279916753
6744020	C5	3	6.243496357960458e-4
6744022	C1	38	0.03013481363996828
6744022	C2	26	0.020618556701030927
6744022	C3	950	0.753370340999207
6744022	C4	83	0.06582077716098335
6744022	C5	127	0.1007137192704203
6744022	C6	37	0.029341792228390166
6744023	C1	1090	0.1529824561403509
6744023	C2	55	0.0077192982456140355
6744023	C3	4992	0.7006315789473684
6744023	C4	37	0.005192982456140351
6744023	C5	928	0.13024561403508772
6744023	C6	23	0.0032280701754385964
6744028	C1	20	0.15625
6744028	C2	39	0.3046875
6744028	C3	2	0.015625
6744028	C4	67	0.5234375
6744031	C1	135	0.3452685421994885
6744031	C2	3	0.0076726342710997444
6744031	C3	90	0.23017902813299232
6744031	C4	161	0.4117647058823529
6744031	C5	2	0.005115089514066497
6744033	C4	3	1
6744036	C1	132	0.0647693817468106
6744036	C2	37	0.01815505397448479
6744036	C3	1565	0.767909715407262
6744036	C4	96	0.047105004906771344
6744036	C5	189	0.09273797841020609
6744036	C6	19	0.009322865554465163
6744037	C2	5	0.04201680672268908
6744037	C3	22	0.18487394957983194
6744037	C4	12	0.10084033613445378
6744037	C5	80	0.6722689075630253
6744041	C1	78	0.06210191082802548
6744041	C2	27	0.021496815286624203
6744041	C3	658	0.5238853503184714
6744041	C4	41	0.03264331210191083
6744041	C5	68	0.054140127388535034
6744041	C6	384	0.3057324840764331
6744042	C3	2	1
6744043	C1	512	0.28555493586168434
6744043	C2	26	0.014500836586726157
6744043	C3	12	0.006692693809258227
6744043	C4	1205	0.6720580033463469
6744043	C5	38	0.021193530395984383
6744044	C2	2	0.4
6744044	C3	3	0.6
6744046	C1	365	0.1696885169688517
6744046	C2	162	0.07531380753138076
6744046	C3	1532	0.7122268712226871
6744046	C4	92	0.04277080427708043
6744049	C3	3	0.42857142857142855
6744049	C4	4	0.5714285714285714
6744050	C4	348	1
6744051	C1	77	0.12241653418124006
6744051	C2	19	0.030206677265500796
6744051	C3	486	0.7726550079491256
6744051	C4	10	0.01589825119236884
6744051	C5	30	0.04769475357710652
6744051	C6	7	0.011128775834658187
6744052	C1	48	0.04809619238476954
6744052	C2	45	0.045090180360721446
6744052	C3	464	0.4649298597194389
6744052	C4	14	0.014028056112224449
6744052	C5	427	0.4278557114228457
6744053	C1	2	0.06060606060606061
6744053	C2	7	0.21212121212121213
6744053	C3	8	0.24242424242424243
6744053	C4	16	0.48484848484848486
6744054	C4	2	1
6744062	C1	21	0.19090909090909092
