SampleID	Genomospecies	n	propGenomospecies
6744249	GS2	11	0.013157894736842105
6744249	GS3	8	0.009569377990430622
6744249	GS4	4	0.004784688995215311
6744249	GS5	19	0.022727272727272728
6744249	GS6	7	0.008373205741626795
6744249	GS7	205	0.2452153110047847
6744249	GS8	5	0.005980861244019139
6744249	GS9	4	0.004784688995215311
6744251	GS13	2	0.5
6744251	GS6	2	0.5
6744252	GS1	4	0.007633587786259542
6744252	GS11	8	0.015267175572519083
6744252	GS12	34	0.0648854961832061
6744252	GS13	95	0.18129770992366412
6744252	GS14	24	0.04580152671755725
6744252	GS2	17	0.03244274809160305
6744252	GS3	9	0.01717557251908397
6744252	GS4	2	0.003816793893129771
6744252	GS6	9	0.01717557251908397
6744252	GS7	322	0.6145038167938931
6744255	GS4	2	1
6744256	GS14	2	0.5
6744256	GS2	2	0.5
6744259	GS13	2	0.05555555555555555
6744259	GS3	3	0.08333333333333333
6744259	GS4	2	0.05555555555555555
6744259	GS5	29	0.8055555555555556
6744263	GS1	6	0.17142857142857143
6744263	GS2	15	0.42857142857142855
6744263	GS6	14	0.4
6744266	GS1	117	0.03766902768834514
6744266	GS10	171	0.05505473277527367
6744266	GS11	37	0.011912427559562138
6744266	GS12	583	0.18770122343850612
6744266	GS13	76	0.02446877012234385
6744266	GS14	3	9.658725048293626e-4
6744266	GS2	100	0.03219575016097875
6744266	GS3	6	0.0019317450096587251
6744266	GS5	107	0.03444945267224726
6744266	GS6	90	0.028976175144880875
6744266	GS7	13	0.004185447520927237
6744266	GS8	1283	0.41307147456535737
6744266	GS9	520	0.16741790083708952
6744269	GS6	4	1
6744272	GS1	114	0.07797537619699042
6744272	GS12	33	0.022571819425444596
6744272	GS2	4	0.0027359781121751026
6744272	GS3	2	0.0013679890560875513
6744272	GS5	18	0.012311901504787962
6744272	GS6	1291	0.8830369357045144
6744273	GS6	2	1
6744275	GS5	3	1
6744281	GS12	2	0.10526315789473684
6744281	GS6	15	0.7894736842105263
6744281	GS7	2	0.10526315789473684
6744284	GS6	4	1
6744286	GS1	123	0.21025641025641026
6744286	GS11	3	0.005128205128205128
6744286	GS3	109	0.18632478632478633
6744286	GS4	348	0.5948717948717949
6744286	GS6	2	0.003418803418803419
6744290	GS1	16	0.07239819004524888
6744290	GS11	5	0.02262443438914027
6744290	GS2	4	0.01809954751131222
6744290	GS3	85	0.38461538461538464
6744290	GS4	34	0.15384615384615385
6744290	GS5	77	0.34841628959276016
6744293	GS5	3	1
6744294	GS1	547	0.08450486636799011
6744294	GS14	2	3.089757454039858e-4
6744294	GS2	19	0.002935269581337865
6744294	GS3	452	0.06982851846130078
6744294	GS4	62	0.009578248107523559
6744294	GS5	12	0.0018538544724239147
6744294	GS6	5379	0.8309902672640198
6744298	GS5	2	1
6744299	GS12	3	1
6744301	GS1	4	0.5
6744301	GS5	2	0.25
6744301	GS6	2	0.25
6744302	GS1	8	0.5714285714285714
6744302	GS12	2	0.14285714285714285
6744302	GS6	2	0.14285714285714285
6744302	GS7	2	0.14285714285714285
6744307	GS1	43	0.013202333435677003
6744307	GS10	5	0.0015351550506601166
6744307	GS12	511	0.15689284617746393
6744307	GS13	4	0.0012281240405280934
6744307	GS14	2049	0.6291065397605158
6744307	GS2	101	0.031010132023334358
6744307	GS3	3	9.2109303039607e-4
6744307	GS4	3	9.2109303039607e-4
6744307	GS5	13	0.003991403131716303
6744307	GS6	21	0.00644765121277249
6744307	GS7	305	0.09364445809026711
6744307	GS8	143	0.04390543444887934
6744307	GS9	56	0.017193736567393307
6744309	GS1	3	0.05555555555555555
6744309	GS13	4	0.07407407407407407
6744309	GS14	32	0.5925925925925926
6744309	GS2	4	0.07407407407407407
6744309	GS5	5	0.09259259259259259
6744309	GS7	6	0.1111111111111111
6744310	GS1	22	0.021825396825396824
6744310	GS10	67	0.06646825396825397
6744310	GS12	17	0.016865079365079364
6744310	GS14	702	0.6964285714285714
6744310	GS2	29	0.028769841269841268
6744310	GS3	2	0.001984126984126984
6744310	GS4	20	0.01984126984126984
6744310	GS7	2	0.001984126984126984
6744310	GS8	112	0.1111111111111111
6744310	GS9	35	0.034722222222222224
6744311	GS1	160	0.10152284263959391
6744311	GS12	113	0.0717005076142132
6744311	GS3	57	0.03616751269035533
6744311	GS4	18	0.011421319796954314
6744311	GS5	8	0.005076142131979695
6744311	GS6	1220	0.7741116751269036
6744312	GS14	2	1
6744314	GS5	2	1
6744316	GS1	3	7.947019867549669e-4
6744316	GS10	3	7.947019867549669e-4
6744316	GS11	2	5.298013245033113e-4
6744316	GS13	3	7.947019867549669e-4
6744316	GS3	1487	0.3939072847682119
6744316	GS4	155	0.04105960264900662
6744316	GS5	17	0.004503311258278146
6744316	GS6	2098	0.5557615894039735
6744316	GS8	5	0.0013245033112582781
6744316	GS9	2	5.298013245033113e-4
6744317	GS1	4	0.023529411764705882
6744317	GS12	3	0.01764705882352941
6744317	GS14	2	0.011764705882352941
6744317	GS3	2	0.011764705882352941
6744317	GS4	6	0.03529411764705882
6744317	GS6	9	0.052941176470588235
6744317	GS7	144	0.8470588235294118
6744318	GS1	36	0.010588235294117647
6744318	GS11	237	0.06970588235294117
6744318	GS12	1457	0.4285294117647059
6744318	GS13	158	0.04647058823529412
6744318	GS14	900	0.2647058823529412
6744318	GS2	74	0.02176470588235294
6744318	GS3	38	0.011176470588235295
6744318	GS4	5	0.0014705882352941176
6744318	GS5	330	0.09705882352941177
6744318	GS6	17	0.005
6744318	GS7	131	0.03852941176470588
6744318	GS8	9	0.0026470588235294116
6744318	GS9	8	0.002352941176470588
6744320	GS1	3	0.004267425320056899
6744320	GS11	40	0.05689900426742532
6744320	GS12	9	0.012802275960170697
6744320	GS14	6	0.008534850640113799
6744320	GS5	8	0.011379800853485065
6744320	GS6	118	0.1678520625889047
6744320	GS7	519	0.7382645803698435
6744321	GS1	2	0.18181818181818182
6744321	GS6	9	0.8181818181818182
6744323	GS3	7	0.3333333333333333
6744323	GS6	14	0.6666666666666666
6744324	GS1	84	0.6222222222222222
6744324	GS12	4	0.02962962962962963
6744324	GS2	8	0.05925925925925926
6744324	GS6	39	0.28888888888888886
6744325	GS1	62	0.2594142259414226
6744325	GS3	4	0.016736401673640166
6744325	GS7	173	0.7238493723849372
6744327	GS1	8	0.03187250996015936
6744327	GS12	3	0.01195219123505976
6744327	GS14	180	0.7171314741035857
6744327	GS2	26	0.10358565737051793
6744327	GS3	3	0.01195219123505976
6744327	GS4	2	0.00796812749003984
6744327	GS8	17	0.06772908366533864
6744327	GS9	12	0.04780876494023904
6744328	GS3	13	0.3939393939393939
6744328	GS4	5	0.15151515151515152
6744328	GS5	12	0.36363636363636365
6744328	GS7	3	0.09090909090909091
6744330	GS1	2	0.016260162601626018
6744330	GS5	104	0.8455284552845529
6744330	GS6	17	0.13821138211382114
6744332	GS1	49	0.1279373368146214
6744332	GS2	4	0.010443864229765013
6744332	GS3	76	0.19843342036553524
6744332	GS4	22	0.057441253263707574
6744332	GS5	5	0.013054830287206266
6744332	GS6	217	0.566579634464752
6744332	GS7	10	0.02610966057441253
6744333	GS5	10	0.11904761904761904
6744333	GS6	74	0.8809523809523809
6744336	GS1	3	0.017543859649122806
6744336	GS11	6	0.03508771929824561
6744336	GS12	20	0.11695906432748537
6744336	GS14	3	0.017543859649122806
6744336	GS5	31	0.18128654970760233
6744336	GS7	108	0.631578947368421
6744337	GS1	109	0.3343558282208589
6744337	GS11	11	0.03374233128834356
6744337	GS12	2	0.006134969325153374
6744337	GS2	180	0.5521472392638037
6744337	GS3	4	0.012269938650306749
6744337	GS6	3	0.009202453987730062
6744337	GS7	3	0.009202453987730062
6744337	GS8	14	0.04294478527607362
6744340	GS11	4	0.06349206349206349
6744340	GS12	30	0.47619047619047616
6744340	GS13	4	0.06349206349206349
6744340	GS14	3	0.047619047619047616
6744340	GS2	4	0.06349206349206349
6744340	GS7	18	0.2857142857142857
6744341	GS1	6	0.10344827586206896
6744341	GS6	52	0.896551724137931
6744344	GS3	8	1
6744345	GS6	6	1
6744346	GS1	2	1
6744347	GS1	6	0.0016155088852988692
6744347	GS10	12	0.0032310177705977385
6744347	GS3	18	0.004846526655896607
6744347	GS4	3	8.077544426494346e-4
6744347	GS5	49	0.013193322563274098
6744347	GS6	3624	0.975767366720517
6744347	GS8	2	5.385029617662897e-4
6744348	GS11	56	0.06334841628959276
6744348	GS12	504	0.5701357466063348
6744348	GS14	30	0.033936651583710405
6744348	GS3	2	0.0022624434389140274
6744348	GS4	3	0.003393665158371041
6744348	GS7	287	0.3246606334841629
6744348	GS9	2	0.0022624434389140274
6744349	GS4	4	1
6744350	GS6	2	1
6744351	GS1	143	0.24074074074074073
6744351	GS11	3	0.005050505050505051
6744351	GS14	91	0.1531986531986532
6744351	GS2	37	0.06228956228956229
6744351	GS4	2	0.003367003367003367
6744351	GS5	75	0.12626262626262627
6744351	GS6	6	0.010101010101010102
6744351	GS7	230	0.3872053872053872
6744351	GS8	7	0.011784511784511785
6744354	GS1	958	0.5366946778711484
6744354	GS2	51	0.02857142857142857
6744354	GS3	37	0.02072829131652661
6744354	GS4	7	0.00392156862745098
6744354	GS5	2	0.0011204481792717086
6744354	GS6	730	0.40896358543417366
6744357	GS1	45	0.007647858599592114
6744357	GS12	169	0.028721957851801497
6744357	GS13	147	0.024983004758667573
6744357	GS14	4	6.798096532970768e-4
6744357	GS2	77	0.013086335825968728
6744357	GS3	25	0.00424881033310673
6744357	GS4	40	0.006798096532970768
6744357	GS7	5371	0.9128144119646499
6744357	GS8	6	0.0010197144799456153
6744359	GS1	3	0.125
6744359	GS6	21	0.875
6744363	GS11	4	0.0449438202247191
6744363	GS12	13	0.14606741573033707
6744363	GS13	9	0.10112359550561797
6744363	GS14	4	0.0449438202247191
6744363	GS2	2	0.02247191011235955
6744363	GS7	57	0.6404494382022472
6744364	GS1	11	0.2558139534883721
6744364	GS3	24	0.5581395348837209
6744364	GS4	6	0.13953488372093023
6744364	GS6	2	0.046511627906976744
6744368	GS1	16	0.042440318302387266
6744368	GS10	3	0.007957559681697613
6744368	GS12	6	0.015915119363395226
6744368	GS13	2	0.005305039787798408
6744368	GS14	2	0.005305039787798408
6744368	GS3	37	0.09814323607427056
6744368	GS4	5	0.013262599469496022
6744368	GS5	6	0.015915119363395226
6744368	GS6	297	0.7877984084880637
6744368	GS7	3	0.007957559681697613
6744369	GS1	42	0.11965811965811966
6744369	GS14	2	0.005698005698005698
6744369	GS3	19	0.05413105413105413
6744369	GS4	2	0.005698005698005698
6744369	GS5	19	0.05413105413105413
6744369	GS6	261	0.7435897435897436
6744369	GS7	6	0.017094017094017096
6744372	GS1	9	0.6428571428571429
6744372	GS11	3	0.21428571428571427
6744372	GS2	2	0.14285714285714285
6744377	GS1	622	0.5209380234505863
6744377	GS2	2	0.0016750418760469012
6744377	GS3	36	0.03015075376884422
6744377	GS4	2	0.0016750418760469012
6744377	GS5	530	0.4438860971524288
6744377	GS6	2	0.0016750418760469012
6744379	GS1	13	0.37142857142857144
6744379	GS5	2	0.05714285714285714
6744379	GS6	20	0.5714285714285714
6744380	GS1	3	0.375
6744380	GS2	3	0.375
6744380	GS6	2	0.25
6744382	GS6	3	1
6744383	GS6	2	1
6744384	GS7	2	1
6744387	GS3	2	0.045454545454545456
6744387	GS4	2	0.045454545454545456
6744387	GS7	35	0.7954545454545454
6744387	GS8	3	0.06818181818181818
6744387	GS9	2	0.045454545454545456
6744388	GS1	95	0.07870753935376967
6744388	GS10	3	0.0024855012427506215
6744388	GS13	10	0.008285004142502071
6744388	GS14	2	0.0016570008285004142
6744388	GS2	5	0.004142502071251036
6744388	GS4	3	0.0024855012427506215
6744388	GS5	71	0.058823529411764705
6744388	GS6	975	0.8077879038939519
6744388	GS7	36	0.029826014913007456
6744388	GS8	5	0.004142502071251036
6744388	GS9	2	0.0016570008285004142
6744389	GS3	46	0.8363636363636363
6744389	GS4	9	0.16363636363636364
6744397	GS13	2	7.385524372230429e-4
6744397	GS3	19	0.007016248153618907
6744397	GS4	35	0.01292466765140325
6744397	GS5	1042	0.3847858197932053
6744397	GS6	1589	0.5867799113737076
6744397	GS7	21	0.00775480059084195
6744398	GS1	1505	0.32596924409789907
6744398	GS13	11	0.0023824994585228505
6744398	GS2	18	0.003898635477582846
6744398	GS4	13	0.0028156811782542777
6744398	GS5	3067	0.6642841672081438
6744398	GS6	3	6.49772579597141e-4
6744399	GS7	3	1
6744400	GS1	57	0.033707865168539325
6744400	GS12	80	0.04730928444707274
6744400	GS5	21	0.012418687167356593
6744400	GS6	1531	0.9053814311058546
6744400	GS7	2	0.0011827321111768185
6744402	GS1	83	0.02422650321074139
6744402	GS12	33	0.009632224168126095
6744402	GS13	9	0.002626970227670753
6744402	GS2	664	0.19381202568593112
6744402	GS3	51	0.0148861646234676
6744402	GS4	33	0.009632224168126095
6744402	GS5	2317	0.6762988908347928
6744402	GS6	3	8.756567425569177e-4
6744402	GS7	228	0.06654991243432574
6744402	GS9	5	0.0014594279042615295
6744406	GS7	3	1
6744407	GS1	911	0.38552687261955143
6744407	GS10	3	0.0012695725772323319
6744407	GS2	104	0.044011849344054166
6744407	GS3	9	0.003808717731696995
6744407	GS5	1331	0.5632670334320778
6744407	GS8	2	8.463817181548879e-4
6744407	GS9	3	0.0012695725772323319
6744409	GS1	3	0.0021994134897360706
6744409	GS12	457	0.3350439882697947
6744409	GS13	2	0.001466275659824047
6744409	GS14	7	0.005131964809384164
6744409	GS2	9	0.006598240469208211
6744409	GS6	3	0.0021994134897360706
6744409	GS7	881	0.64589442815249265
6744409	GS8	2	0.001466275659824047
6744410	GS1	19	0.0395010395010395
6744410	GS12	2	0.004158004158004158
6744410	GS13	2	0.004158004158004158
6744410	GS14	142	0.29521829521829523
6744410	GS3	11	0.02286902286902287
6744410	GS5	17	0.035343035343035345
6744410	GS6	288	0.5987525987525988
6744412	GS12	13	0.07738095238095238
6744412	GS14	50	0.2976190476190476
6744412	GS2	2	0.011904761904761904
6744412	GS4	3	0.017857142857142856
6744412	GS7	94	0.5595238095238095
6744412	GS8	4	0.023809523809523808
6744412	GS9	2	0.011904761904761904
6744413	GS3	36	0.5901639344262295
6744413	GS4	12	0.19672131147540983
6744413	GS6	13	0.21311475409836064
6744414	GS4	2	0.08
6744414	GS5	23	0.92
6744417	GS6	2	1
6744418	GS6	2	1
6744419	GS11	3	0.011627906976744186
6744419	GS12	4	0.015503875968992248
6744419	GS13	92	0.35658914728682173
6744419	GS2	3	0.011627906976744186
6744419	GS5	43	0.16666666666666666
6744419	GS6	7	0.027131782945736434
6744419	GS7	104	0.40310077519379844
6744419	GS8	2	0.007751937984496124
6744420	GS3	2	0.16666666666666666
6744420	GS6	10	0.8333333333333334
6744424	GS5	2	1
6744425	GS14	3	1
6744426	GS1	46	0.037520391517128875
6744426	GS11	14	0.011419249592169658
6744426	GS12	29	0.02365415986949429
6744426	GS13	186	0.15171288743882544
6744426	GS14	7	0.005709624796084829
6744426	GS2	91	0.07422512234910278
6744426	GS3	11	0.00897226753670473
6744426	GS4	5	0.004078303425774877
6744426	GS5	29	0.02365415986949429
6744426	GS6	2	0.0016313213703099511
6744426	GS7	784	0.6394779771615008
6744426	GS8	10	0.008156606851549755
6744426	GS9	12	0.009787928221859706
6744427	GS5	3	0.15
6744427	GS6	7	0.35
6744427	GS7	10	0.5
6744428	GS1	306	0.3125638406537283
6744428	GS12	434	0.4433094994892748
6744428	GS2	10	0.010214504596527068
6744428	GS3	28	0.028600612870275793
6744428	GS5	10	0.010214504596527068
6744428	GS6	189	0.1930541368743616
6744428	GS7	2	0.0020429009193054137
6744430	GS6	3	1
6744433	GS10	5	0.0423728813559322
6744433	GS13	17	0.1440677966101695
6744433	GS14	31	0.2627118644067797
6744433	GS2	10	0.0847457627118644
6744433	GS4	7	0.059322033898305086
6744433	GS7	7	0.059322033898305086
6744433	GS8	39	0.3305084745762712
6744433	GS9	2	0.01694915254237288
6744435	GS1	5	0.01597444089456869
6744435	GS10	24	0.07667731629392971
6744435	GS12	28	0.08945686900958466
6744435	GS13	19	0.06070287539936102
6744435	GS14	14	0.04472843450479233
6744435	GS2	37	0.1182108626198083
6744435	GS4	2	0.006389776357827476
6744435	GS5	5	0.01597444089456869
6744435	GS7	103	0.329073482428115
6744435	GS8	58	0.1853035143769968
6744435	GS9	18	0.05750798722044728
6744437	GS12	2	1
6744439	GS1	18	0.0061162079510703364
6744439	GS12	167	0.056744818212708124
6744439	GS14	2	6.795786612300374e-4
6744439	GS2	117	0.039755351681957186
6744439	GS3	2	6.795786612300374e-4
6744439	GS4	10	0.0033978933061501867
6744439	GS5	994	0.33775059463132856
6744439	GS7	1623	0.5514780835881753
6744439	GS9	10	0.0033978933061501867
6744440	GS1	5	0.7142857142857143
6744440	GS14	2	0.2857142857142857
6744449	GS6	10	1
6744450	GS4	2	1
6744451	GS12	2	1
6744452	GS12	4	0.17391304347826086
6744452	GS14	2	0.08695652173913043
6744452	GS3	2	0.08695652173913043
6744452	GS5	7	0.30434782608695654
6744452	GS6	6	0.2608695652173913
6744452	GS9	2	0.08695652173913043
6744453	GS13	2	0.4
6744453	GS14	3	0.6
6744457	GS1	23	0.7666666666666667
6744457	GS11	2	0.06666666666666667
6744457	GS3	5	0.16666666666666666
6744459	GS1	54	0.07219251336898395
6744459	GS3	7	0.009358288770053475
6744459	GS5	683	0.9131016042780749
6744459	GS6	4	0.0053475935828877
6744463	GS12	3	0.375
6744463	GS7	5	0.625
6744466	GS7	2	1
6744469	GS1	3	0.3333333333333333
6744469	GS12	2	0.2222222222222222
6744469	GS5	4	0.4444444444444444
6744472	GS12	2	1
6744473	GS1	13	0.4642857142857143
6744473	GS7	15	0.5357142857142857
6744474	GS1	6	0.011029411764705883
6744474	GS10	3	0.0055147058823529415
6744474	GS12	78	0.14338235294117646
6744474	GS14	6	0.011029411764705883
6744474	GS2	13	0.02389705882352941
6744474	GS3	2	0.003676470588235294
6744474	GS4	2	0.003676470588235294
6744474	GS5	57	0.10477941176470588
6744474	GS6	5	0.009191176470588236
6744474	GS7	372	0.6838235294117647
6744475	GS1	4	1
6744478	GS5	5	1
6744483	GS5	2	0.2857142857142857
6744483	GS7	5	0.7142857142857143
6744486	GS1	8	0.0110803324099723
6744486	GS10	47	0.06509695290858726
6744486	GS12	47	0.06509695290858726
6744486	GS13	5	0.006925207756232687
6744486	GS14	450	0.6232686980609419
6744486	GS2	18	0.024930747922437674
6744486	GS5	2	0.002770083102493075
6744486	GS6	2	0.002770083102493075
6744486	GS7	2	0.002770083102493075
6744486	GS8	107	0.1481994459833795
6744486	GS9	34	0.04709141274238227
6744489	GS1	3	0.007009345794392523
6744489	GS10	2	0.004672897196261682
6744489	GS12	154	0.3598130841121495
6744489	GS13	186	0.43457943925233644
6744489	GS14	7	0.016355140186915886
6744489	GS2	7	0.016355140186915886
6744489	GS5	4	0.009345794392523364
6744489	GS7	63	0.14719626168224298
6744489	GS8	2	0.004672897196261682
6744491	GS1	2	0.18181818181818182
6744491	GS14	7	0.6363636363636364
6744491	GS5	2	0.18181818181818182
6744492	GS7	2	1
6744493	GS1	50	0.38461538461538464
6744493	GS10	3	0.023076923076923078
6744493	GS11	9	0.06923076923076923
6744493	GS2	50	0.38461538461538464
6744493	GS3	3	0.023076923076923078
6744493	GS8	15	0.11538461538461539
6744494	GS5	9	1
6744496	GS1	44	0.06636500754147813
6744496	GS10	13	0.0196078431372549
6744496	GS12	22	0.033182503770739065
6744496	GS14	431	0.6500754147812972
6744496	GS2	32	0.048265460030165915
6744496	GS3	2	0.0030165912518853697
6744496	GS6	2	0.0030165912518853697
6744496	GS7	3	0.004524886877828055
6744496	GS8	98	0.1478129713423831
6744496	GS9	16	0.024132730015082957
6744498	GS1	109	0.12344280860702152
6744498	GS14	2	0.0022650056625141564
6744498	GS2	43	0.04869762174405436
6744498	GS3	19	0.021517553793884484
6744498	GS4	12	0.013590033975084938
6744498	GS5	47	0.053227633069082674
6744498	GS6	647	0.7327293318233296
6744498	GS9	4	0.004530011325028313
6744500	GS1	5	0.0029779630732578916
6744500	GS10	4	0.0023823704586063135
6744500	GS11	9	0.005360333531864205
6744500	GS12	3	0.001786777843954735
6744500	GS13	282	0.1679571173317451
6744500	GS14	110	0.06551518761167362
6744500	GS2	5	0.0029779630732578916
6744500	GS3	19	0.011316259678379988
6744500	GS4	5	0.0029779630732578916
6744500	GS5	144	0.08576533650982728
6744500	GS6	76	0.04526503871351995
6744500	GS7	1006	0.5991661703394878
6744500	GS8	11	0.006551518761167362
6744503	GS1	2	0.005141388174807198
6744503	GS12	17	0.043701799485861184
6744503	GS5	8	0.02056555269922879
6744503	GS6	362	0.9305912596401028
6744504	GS1	7	0.05785123966942149
6744504	GS12	13	0.10743801652892562
6744504	GS14	38	0.3140495867768595
6744504	GS2	2	0.01652892561983471
6744504	GS3	20	0.1652892561983471
6744504	GS4	3	0.024793388429752067
6744504	GS5	3	0.024793388429752067
6744504	GS6	4	0.03305785123966942
6744504	GS7	3	0.024793388429752067
6744504	GS8	25	0.2066115702479339
6744504	GS9	3	0.024793388429752067
6744506	GS3	2	0.16666666666666666
6744506	GS6	10	0.8333333333333334
6744508	GS12	2	0.16666666666666666
6744508	GS4	2	0.16666666666666666
6744508	GS6	8	0.6666666666666666
6744509	GS6	12	1
6744510	GS1	168	0.2549317147192716
6744510	GS11	2	0.0030349013657056147
6744510	GS13	4	0.006069802731411229
6744510	GS2	375	0.5690440060698028
6744510	GS3	35	0.05311077389984825
6744510	GS4	69	0.1047040971168437
6744510	GS5	2	0.0030349013657056147
6744510	GS6	4	0.006069802731411229
6744511	GS1	35	0.20833333333333334
6744511	GS5	130	0.7738095238095238
6744511	GS6	3	0.017857142857142856
6744512	GS1	115	0.0824964131994261
6744512	GS12	2	0.0014347202295552368
6744512	GS14	903	0.6477761836441894
6744512	GS2	301	0.21592539454806312
6744512	GS3	16	0.011477761836441894
6744512	GS4	39	0.027977044476327116
6744512	GS6	9	0.006456241032998565
6744512	GS9	9	0.006456241032998565
6744513	GS12	2	0.3333333333333333
6744513	GS14	2	0.3333333333333333
6744513	GS6	2	0.3333333333333333
6744514	GS1	44	0.0284789644012945
6744514	GS10	13	0.008414239482200648
6744514	GS12	149	0.0964401294498382
6744514	GS13	94	0.060841423948220064
6744514	GS14	47	0.030420711974110032
6744514	GS2	127	0.08220064724919093
6744514	GS3	39	0.02524271844660194
6744514	GS4	18	0.011650485436893204
6744514	GS7	847	0.5482200647249191
6744514	GS8	151	0.09773462783171522
6744514	GS9	16	0.010355987055016181
6744515	GS1	4	0.26666666666666666
6744515	GS14	2	0.13333333333333333
6744515	GS5	9	0.6
6744516	GS1	25	0.01607717041800643
6744516	GS10	2	0.0012861736334405145
6744516	GS12	136	0.08745980707395498
6744516	GS13	7	0.0045016077170418
6744516	GS14	1049	0.6745980707395498
6744516	GS2	130	0.08360128617363344
6744516	GS3	10	0.006430868167202572
6744516	GS4	15	0.00964630225080386
6744516	GS5	8	0.005144694533762058
6744516	GS6	3	0.0019292604501607716
6744516	GS8	36	0.02315112540192926
6744516	GS9	134	0.08617363344051447
6744522	GS1	14	0.006923837784371909
6744522	GS10	6	0.002967359050445104
6744522	GS12	599	0.2962413452027695
6744522	GS13	1040	0.5143422354104846
6744522	GS2	48	0.02373887240356083
6744522	GS5	58	0.028684470820969338
6744522	GS6	7	0.0034619188921859545
6744522	GS7	165	0.08160237388724036
6744522	GS8	76	0.03758654797230465
6744522	GS9	9	0.004451038575667656
6744524	GS1	19	0.1450381679389313
6744524	GS3	21	0.16030534351145037
6744524	GS4	88	0.6717557251908397
6744524	GS6	3	0.022900763358778626
6744526	GS6	3	1
6744527	GS1	2	0.5
6744527	GS7	2	0.5
6744531	GS12	12	0.7058823529411765
6744531	GS7	5	0.29411764705882354
6744532	GS1	460	0.46558704453441296
6744532	GS12	336	0.340080971659919
6744532	GS2	35	0.0354251012145749
6744532	GS3	122	0.12348178137651822
6744532	GS4	14	0.01417004048582996
6744532	GS5	11	0.011133603238866396
6744532	GS6	8	0.008097165991902834
6744532	GS9	2	0.0020242914979757085
6744533	GS10	42	0.11898016997167139
6744533	GS12	75	0.21246458923512748
6744533	GS14	11	0.031161473087818695
6744533	GS2	3	0.0084985835694051
6744533	GS3	4	0.0113314447592068
6744533	GS5	20	0.056657223796033995
6744533	GS7	2	0.0056657223796034
6744533	GS8	139	0.3937677053824363
6744533	GS9	57	0.16147308781869688
6744534	GS3	22	0.6666666666666666
6744534	GS4	9	0.2727272727272727
6744534	GS6	2	0.06060606060606061
6744536	GS1	32	0.07126948775055679
6744536	GS12	12	0.026726057906458798
6744536	GS13	44	0.09799554565701558
6744536	GS14	7	0.015590200445434299
6744536	GS2	54	0.12026726057906459
6744536	GS3	4	0.008908685968819599
6744536	GS4	3	0.0066815144766146995
6744536	GS5	31	0.06904231625835189
6744536	GS6	6	0.013363028953229399
6744536	GS7	256	0.5701559020044543
6744540	GS1	4	0.2222222222222222
6744540	GS6	12	0.6666666666666666
6744540	GS7	2	0.1111111111111111
6744541	GS5	2	0.1
6744541	GS6	18	0.9
6744542	GS12	7	0.13725490196078433
6744542	GS14	44	0.8627450980392157
6744543	GS1	11	0.015965166908563134
6744543	GS14	637	0.9245283018867925
6744543	GS2	12	0.01741654571843251
6744543	GS3	7	0.010159651669085631
6744543	GS4	19	0.027576197387518143
6744543	GS9	3	0.0043541364296081275
6744545	GS1	4	0.16666666666666666
6744545	GS5	14	0.5833333333333334
6744545	GS6	2	0.08333333333333333
6744545	GS7	4	0.16666666666666666
6744550	GS1	2	0.5
6744550	GS5	2	0.5
6744551	GS1	21	0.7
6744551	GS12	2	0.06666666666666667
6744551	GS5	3	0.1
6744551	GS6	4	0.13333333333333333
6744552	GS1	381	0.2978889757623143
6744552	GS12	5	0.003909304143862392
6744552	GS2	27	0.02111024237685692
6744552	GS3	2	0.001563721657544957
6744552	GS5	859	0.671618451915559
6744552	GS8	5	0.003909304143862392
6744554	GS13	2	0.4
6744554	GS7	3	0.6
6744555	GS4	2	1
6744556	GS6	2	1
6744557	GS1	764	0.1570078092889437
6744557	GS10	9	0.0018495684340320592
6744557	GS13	2	4.110152075626798e-4
6744557	GS2	207	0.04254007398273736
6744557	GS3	48	0.009864364981504316
6744557	GS4	16	0.0032881216605014385
6744557	GS5	32	0.006576243321002877
6744557	GS6	3782	0.7772297575010275
6744557	GS8	3	6.165228113440197e-4
6744557	GS9	3	6.165228113440197e-4
6744558	GS1	2429	0.29103762281332374
6744558	GS13	7	8.387251377905584e-4
6744558	GS2	28	0.0033549005511622335
6744558	GS3	9	0.0010783608914450035
6744558	GS4	69	0.00826743350107836
6744558	GS5	5781	0.692667145938174
6744558	GS6	23	0.0027558111670261203
6744560	GS13	4	0.6666666666666666
6744560	GS2	2	0.3333333333333333
6744561	GS6	2	1
6744566	GS13	3	0.23076923076923078
6744566	GS5	10	0.7692307692307693
6744569	GS7	3	1
6744575	GS1	24	0.016194331983805668
6744575	GS10	3	0.0020242914979757085
6744575	GS12	18	0.012145748987854251
6744575	GS13	11	0.007422402159244264
6744575	GS14	9	0.006072874493927126
6744575	GS2	15	0.010121457489878543
6744575	GS5	107	0.07219973009446694
6744575	GS6	1276	0.8609986504723347
6744575	GS7	5	0.0033738191632928477
6744575	GS8	11	0.007422402159244264
6744575	GS9	3	0.0020242914979757085
6744577	GS13	3	1
6744580	GS1	4	0.012345679012345678
6744580	GS11	3	0.009259259259259259
6744580	GS12	7	0.021604938271604937
6744580	GS14	204	0.6296296296296297
6744580	GS2	75	0.23148148148148148
6744580	GS3	5	0.015432098765432098
6744580	GS8	17	0.05246913580246913
6744580	GS9	9	0.027777777777777776
6744582	GS12	2	0.5
6744582	GS6	2	0.5
