SampleID	Genomospecies	n	propGenomospecies
6744001	GS7	4	0.16666666666666666
6744002	GS1	100	0.06418485237483953
6744002	GS3	199	0.1277278562259307
6744002	GS4	42	0.026957637997432605
6744002	GS5	20	0.012836970474967908
6744002	GS6	1197	0.7682926829268293
6744006	GS1	11	0.34375
6744006	GS5	21	0.65625
6744009	GS3	15	0.05555555555555555
6744009	GS5	255	0.9444444444444444
6744010	GS6	2	1
6744011	GS5	3	1
6744012	GS12	4	0.5
6744012	GS2	4	0.5
6744014	GS6	2	1
6744015	GS13	4	0.2222222222222222
6744015	GS5	12	0.6666666666666666
6744015	GS7	2	0.1111111111111111
6744016	GS6	2	1
6744020	GS1	1383	0.5377138413685848
6744020	GS11	14	0.005443234836702955
6744020	GS2	118	0.045878693623639194
6744020	GS3	184	0.07153965785381027
6744020	GS4	54	0.020995334370139968
6744020	GS5	58	0.02255054432348367
6744020	GS6	758	0.29471228615863143
6744020	GS8	3	0.0011664074650077762
6744022	GS1	7	0.011764705882352941
6744022	GS10	2	0.0033613445378151263
6744022	GS11	2	0.0033613445378151263
6744022	GS12	62	0.10420168067226891
6744022	GS13	21	0.03529411764705882
6744022	GS14	32	0.05378151260504202
6744022	GS2	13	0.021848739495798318
6744022	GS3	4	0.0067226890756302525
6744022	GS4	8	0.013445378151260505
6744022	GS5	36	0.06050420168067227
6744022	GS6	3	0.005042016806722689
6744022	GS7	396	0.6655462184873949
6744022	GS8	7	0.011764705882352941
6744022	GS9	2	0.0033613445378151263
6744023	GS1	142	0.05261207854761023
6744023	GS10	15	0.005557613931085587
6744023	GS12	390	0.14449796220822528
6744023	GS13	11	0.004075583549462764
6744023	GS14	17	0.006298629121896999
6744023	GS2	282	0.10448314190440904
6744023	GS3	7	0.002593553167839941
6744023	GS4	4	0.0014820303816228233
6744023	GS5	6	0.002223045572434235
6744023	GS6	14	0.005187106335679882
6744023	GS7	1410	0.5224157095220452
6744023	GS8	364	0.13486476472767692
6744023	GS9	37	0.013708781030011115
6744028	GS1	7	0.12280701754385964
6744028	GS2	2	0.03508771929824561
6744028	GS3	20	0.3508771929824561
6744028	GS4	2	0.03508771929824561
6744028	GS6	26	0.45614035087719296
6744031	GS1	55	0.3767123287671233
6744031	GS10	3	0.02054794520547945
6744031	GS2	10	0.0684931506849315
6744031	GS5	13	0.08904109589041095
6744031	GS6	45	0.3082191780821918
6744031	GS8	20	0.136986301369863
6744033	GS6	3	1
6744036	GS1	50	0.0648508430609598
6744036	GS12	73	0.0946822308690013
6744036	GS13	9	0.011673151750972763
6744036	GS14	8	0.010376134889753566
6744036	GS2	22	0.028534370946822308
6744036	GS3	16	0.020752269779507133
6744036	GS4	5	0.00648508430609598
6744036	GS5	16	0.020752269779507133
6744036	GS6	65	0.08430609597924774
6744036	GS7	503	0.6523994811932555
6744036	GS8	2	0.0025940337224383916
6744036	GS9	2	0.0025940337224383916
6744037	GS10	2	0.04
6744037	GS12	28	0.56
6744037	GS14	2	0.04
6744037	GS4	4	0.08
6744037	GS5	2	0.04
6744037	GS6	3	0.06
6744037	GS9	9	0.18
6744041	GS1	34	0.07925407925407925
6744041	GS10	2	0.004662004662004662
6744041	GS11	2	0.004662004662004662
6744041	GS12	27	0.06293706293706294
6744041	GS13	123	0.2867132867132867
6744041	GS14	16	0.037296037296037296
6744041	GS2	14	0.03263403263403263
6744041	GS3	3	0.006993006993006993
6744041	GS4	3	0.006993006993006993
6744041	GS5	9	0.02097902097902098
6744041	GS6	18	0.04195804195804196
6744041	GS7	87	0.20279720279720279
6744041	GS8	70	0.16317016317016317
6744041	GS9	21	0.04895104895104895
6744043	GS1	184	0.23896103896103896
6744043	GS11	2	0.0025974025974025974
6744043	GS12	16	0.02077922077922078
6744043	GS2	29	0.03766233766233766
6744043	GS3	5	0.006493506493506494
6744043	GS4	2	0.0025974025974025974
6744043	GS5	11	0.014285714285714285
6744043	GS6	517	0.6714285714285714
6744043	GS7	4	0.005194805194805195
6744044	GS11	2	1
6744046	GS1	103	0.12379807692307693
6744046	GS10	134	0.16105769230769232
6744046	GS2	49	0.05889423076923077
6744046	GS3	50	0.06009615384615385
6744046	GS4	16	0.019230769230769232
6744046	GS5	23	0.027644230769230768
6744046	GS6	8	0.009615384615384616
6744046	GS8	169	0.203125
6744046	GS9	280	0.33653846153846156
6744050	GS5	113	0.9658119658119658
6744050	GS6	4	0.03418803418803419
6744051	GS1	8	0.03361344537815126
6744051	GS11	9	0.037815126050420166
6744051	GS12	13	0.0546218487394958
6744051	GS2	28	0.11764705882352941
6744051	GS4	7	0.029411764705882353
6744051	GS5	6	0.025210084033613446
6744051	GS7	167	0.7016806722689075
6744052	GS1	10	0.027700831024930747
6744052	GS10	14	0.038781163434903045
6744052	GS11	3	0.008310249307479225
6744052	GS12	183	0.5069252077562327
6744052	GS14	9	0.024930747922437674
6744052	GS2	16	0.0443213296398892
6744052	GS3	6	0.01662049861495845
6744052	GS4	8	0.0221606648199446
6744052	GS5	2	0.00554016620498615
6744052	GS6	4	0.0110803324099723
6744052	GS8	87	0.2409972299168975
6744052	GS9	19	0.05263157894736842
6744053	GS3	2	0.13333333333333333
6744053	GS6	8	0.5333333333333333
6744053	GS7	5	0.3333333333333333
6744062	GS1	4	0.0975609756097561
6744062	GS6	37	0.9024390243902439
6744063	GS1	183	0.08250676284941388
6744063	GS10	6	0.002705139765554554
6744063	GS12	765	0.34490532010820557
6744063	GS13	6	0.002705139765554554
6744063	GS14	945	0.4260595130748422
6744063	GS2	118	0.05320108205590622
6744063	GS3	19	0.008566275924256087
6744063	GS4	39	0.0175834084761046
6744063	GS5	40	0.018034265103697024
6744063	GS6	7	0.0031559963931469793
6744063	GS8	86	0.0387736699729486
6744063	GS9	4	0.0018034265103697023
6744064	GS1	28	0.010130246020260492
6744064	GS10	10	0.00361794500723589
6744064	GS3	12	0.004341534008683068
6744064	GS4	6	0.002170767004341534
6744064	GS5	50	0.01808972503617945
6744064	GS6	2653	0.9598408104196816
6744064	GS8	5	0.001808972503617945
6744065	GS1	4	0.07407407407407407
6744065	GS2	3	0.05555555555555555
6744065	GS3	9	0.16666666666666666
6744065	GS4	5	0.09259259259259259
6744065	GS6	31	0.5740740740740741
6744065	GS7	2	0.037037037037037035
6744066	GS1	18	0.06040268456375839
6744066	GS11	32	0.10738255033557047
6744066	GS12	83	0.2785234899328859
6744066	GS13	63	0.21140939597315436
6744066	GS14	72	0.24161073825503357
6744066	GS2	11	0.03691275167785235
6744066	GS6	8	0.026845637583892617
6744066	GS8	11	0.03691275167785235
6744067	GS1	51	0.044854881266490766
6744067	GS12	24	0.021108179419525065
6744067	GS13	2	0.001759014951627089
6744067	GS2	9	0.0079155672823219
6744067	GS3	6	0.005277044854881266
6744067	GS4	7	0.006156552330694811
6744067	GS5	26	0.022867194371152155
6744067	GS6	1012	0.890061565523307
6744068	GS1	626	0.36122331217541837
6744068	GS13	6	0.003462204270051933
6744068	GS2	4	0.002308136180034622
6744068	GS4	2	0.001154068090017311
6744068	GS5	596	0.3439122908251587
6744068	GS7	496	0.28620888632429314
6744068	GS8	3	0.0017311021350259665
6744069	GS1	3	1
6744072	GS1	314	0.3343982960596379
6744072	GS2	28	0.029818956336528223
6744072	GS3	3	0.003194888178913738
6744072	GS5	592	0.630457933972311
6744072	GS6	2	0.002129925452609159
6744073	GS12	7	0.6363636363636364
6744073	GS2	4	0.36363636363636365
6744076	GS1	62	0.13716814159292035
6744076	GS12	22	0.048672566371681415
6744076	GS3	26	0.05752212389380531
6744076	GS4	5	0.011061946902654867
6744076	GS5	11	0.024336283185840708
6744076	GS6	326	0.7212389380530974
6744078	GS1	8	0.0029728725380899295
6744078	GS10	20	0.007432181345224823
6744078	GS12	2412	0.8963210702341137
6744078	GS14	68	0.0252694165737644
6744078	GS2	4	0.0014864362690449647
6744078	GS8	153	0.056856187290969896
6744078	GS9	26	0.00966183574879227
6744079	GS1	160	0.583941605839416
6744079	GS2	7	0.025547445255474453
6744079	GS3	13	0.04744525547445255
6744079	GS5	94	0.34306569343065696
6744081	GS6	2	1
6744082	GS6	3	1
6744083	GS1	40	0.04040404040404041
6744083	GS10	3	0.0030303030303030303
6744083	GS12	5	0.005050505050505051
6744083	GS13	4	0.00404040404040404
6744083	GS14	39	0.03939393939393939
6744083	GS2	181	0.18282828282828284
6744083	GS3	29	0.029292929292929294
6744083	GS4	23	0.023232323232323233
6744083	GS5	7	0.007070707070707071
6744083	GS6	4	0.00404040404040404
6744083	GS7	650	0.6565656565656566
6744083	GS8	5	0.005050505050505051
6744084	GS12	2	0.1111111111111111
6744084	GS6	4	0.2222222222222222
6744084	GS7	12	0.6666666666666666
6744085	GS1	2	0.4
6744085	GS2	3	0.6
6744089	GS1	7	0.20588235294117646
6744089	GS5	19	0.5588235294117647
6744089	GS6	3	0.08823529411764706
6744089	GS7	5	0.14705882352941177
6744090	GS1	4	0.029411764705882353
6744090	GS12	5	0.03676470588235294
6744090	GS14	42	0.3088235294117647
6744090	GS2	4	0.029411764705882353
6744090	GS4	9	0.0661764705882353
6744090	GS6	3	0.022058823529411766
6744090	GS7	69	0.5073529411764706
6744093	GS1	6	0.0046801872074883
6744093	GS2	12	0.0093603744149766
6744093	GS5	1256	0.9797191887675507
6744093	GS6	3	0.00234009360374415
6744093	GS7	2	0.0015600624024961
6744093	GS9	3	0.00234009360374415
6744096	GS6	3	1
6744100	GS12	4	0.23529411764705882
6744100	GS14	2	0.11764705882352941
6744100	GS2	9	0.5294117647058824
6744100	GS7	2	0.11764705882352941
6744103	GS1	127	0.21858864027538727
6744103	GS10	7	0.012048192771084338
6744103	GS11	7	0.012048192771084338
6744103	GS2	210	0.3614457831325301
6744103	GS7	135	0.23235800344234078
6744103	GS8	91	0.1566265060240964
6744103	GS9	4	0.0068846815834767644
6744104	GS3	3	0.6
6744104	GS5	2	0.4
6744106	GS1	64	0.13733905579399142
6744106	GS2	5	0.01072961373390558
6744106	GS3	90	0.19313304721030042
6744106	GS4	45	0.09656652360515021
6744106	GS5	8	0.017167381974248927
6744106	GS6	254	0.5450643776824035
6744110	GS1	9	0.23076923076923078
6744110	GS5	7	0.1794871794871795
6744110	GS6	23	0.5897435897435898
6744112	GS6	6	1
6744113	GS1	5	0.029940119760479042
6744113	GS12	43	0.25748502994011974
6744113	GS14	63	0.3772455089820359
6744113	GS2	9	0.05389221556886228
6744113	GS3	3	0.017964071856287425
6744113	GS5	35	0.20958083832335328
6744113	GS7	9	0.05389221556886228
6744115	GS1	2	0.047619047619047616
6744115	GS10	4	0.09523809523809523
6744115	GS12	3	0.07142857142857142
6744115	GS13	6	0.14285714285714285
6744115	GS14	5	0.11904761904761904
6744115	GS2	3	0.07142857142857142
6744115	GS5	11	0.2619047619047619
6744115	GS6	3	0.07142857142857142
6744115	GS8	3	0.07142857142857142
6744115	GS9	2	0.047619047619047616
6744118	GS1	11	0.09016393442622951
6744118	GS12	109	0.8934426229508197
6744118	GS7	2	0.01639344262295082
6744119	GS12	3	0.3
6744119	GS14	7	0.7
6744120	GS7	12	1
6744123	GS1	2583	0.8056768558951966
6744123	GS11	3	9.357454772301934e-4
6744123	GS13	3	9.357454772301934e-4
6744123	GS14	65	0.020274485339987523
6744123	GS2	74	0.023081721771678103
6744123	GS3	249	0.07766687461010605
6744123	GS4	194	0.06051154086088584
6744123	GS5	15	0.004678727386150967
6744123	GS7	15	0.004678727386150967
6744123	GS8	5	0.0015595757953836558
6744124	GS4	5	0.5
6744124	GS5	5	0.5
6744127	GS12	3	0.42857142857142855
6744127	GS5	4	0.5714285714285714
6744130	GS6	2	1
6744132	GS3	2	0.4
6744132	GS7	3	0.6
6744135	GS1	4	0.25
6744135	GS12	7	0.4375
6744135	GS6	5	0.3125
6744136	GS1	532	0.4357084357084357
6744136	GS10	5	0.004095004095004095
6744136	GS2	24	0.019656019656019656
6744136	GS3	46	0.03767403767403767
6744136	GS4	2	0.001638001638001638
6744136	GS5	21	0.0171990171990172
6744136	GS6	577	0.4725634725634726
6744136	GS7	14	0.011466011466011465
6744137	GS13	5	0.18518518518518517
6744137	GS6	22	0.8148148148148148
6744138	GS6	6	1
6744143	GS7	2	1
6744147	GS10	2	0.014492753623188406
6744147	GS11	31	0.2246376811594203
6744147	GS12	11	0.07971014492753623
6744147	GS13	18	0.13043478260869565
6744147	GS14	6	0.043478260869565216
6744147	GS5	20	0.14492753623188406
6744147	GS7	44	0.3188405797101449
6744147	GS8	6	0.043478260869565216
6744149	GS1	4	0.15384615384615385
6744149	GS5	11	0.4230769230769231
6744149	GS6	11	0.4230769230769231
6744150	GS5	3	0.5
6744150	GS7	3	0.5
6744155	GS1	23	0.8518518518518519
6744155	GS2	2	0.07407407407407407
6744155	GS5	2	0.07407407407407407
6744158	GS6	5	1
6744159	GS1	2	0.25
6744159	GS5	4	0.5
6744159	GS7	2	0.25
6744160	GS1	157	0.24042879019908117
6744160	GS14	2	0.0030627871362940277
6744160	GS2	4	0.006125574272588055
6744160	GS5	490	0.7503828483920367
6744161	GS1	24	0.026726057906458798
6744161	GS2	8	0.008908685968819599
6744161	GS3	2	0.0022271714922048997
6744161	GS4	4	0.004454342984409799
6744161	GS5	2	0.0022271714922048997
6744161	GS6	858	0.955456570155902
6744162	GS10	2	0.017543859649122806
6744162	GS12	45	0.39473684210526316
6744162	GS14	4	0.03508771929824561
6744162	GS7	20	0.17543859649122806
6744162	GS8	29	0.2543859649122807
6744162	GS9	14	0.12280701754385964
6744165	GS1	5	0.08928571428571429
6744165	GS13	2	0.03571428571428571
6744165	GS2	19	0.3392857142857143
6744165	GS7	30	0.5357142857142857
6744168	GS1	3	0.11538461538461539
6744168	GS3	11	0.4230769230769231
6744168	GS6	12	0.46153846153846156
6744171	GS1	32	0.019937694704049845
6744171	GS12	56	0.03489096573208723
6744171	GS13	752	0.4685358255451713
6744171	GS14	242	0.15077881619937694
6744171	GS2	19	0.011838006230529595
6744171	GS3	3	0.001869158878504673
6744171	GS5	72	0.044859813084112146
6744171	GS6	3	0.001869158878504673
6744171	GS7	424	0.2641744548286604
6744171	GS9	2	0.0012461059190031153
6744174	GS6	36	1
6744175	GS1	2	1
6744177	GS4	2	1
6744178	GS5	134	0.9710144927536232
6744178	GS6	2	0.014492753623188406
6744178	GS7	2	0.014492753623188406
6744186	GS1	3	0.02054794520547945
6744186	GS11	8	0.0547945205479452
6744186	GS13	70	0.4794520547945205
6744186	GS14	8	0.0547945205479452
6744186	GS2	4	0.0273972602739726
6744186	GS6	2	0.0136986301369863
6744186	GS7	49	0.3356164383561644
6744186	GS8	2	0.0136986301369863
6744187	GS6	9	1
6744189	GS1	4	0.26666666666666666
6744189	GS12	3	0.2
6744189	GS5	2	0.13333333333333333
6744189	GS6	6	0.4
6744190	GS1	62	0.11524163568773234
6744190	GS2	2	0.0037174721189591076
6744190	GS3	33	0.06133828996282528
6744190	GS4	9	0.016728624535315983
6744190	GS5	16	0.02973977695167286
6744190	GS6	416	0.7732342007434945
6744191	GS1	12	0.045283018867924525
6744191	GS13	107	0.4037735849056604
6744191	GS14	111	0.4188679245283019
6744191	GS2	13	0.04905660377358491
6744191	GS5	13	0.04905660377358491
6744191	GS9	9	0.033962264150943396
6744193	GS3	3	0.375
6744193	GS6	5	0.625
6744194	GS1	10	0.14705882352941177
6744194	GS13	3	0.04411764705882353
6744194	GS14	2	0.029411764705882353
6744194	GS3	6	0.08823529411764706
6744194	GS6	47	0.6911764705882353
6744195	GS1	9	0.009846827133479213
6744195	GS12	15	0.016411378555798686
6744195	GS13	108	0.11816192560175055
6744195	GS14	5	0.005470459518599562
6744195	GS2	14	0.015317286652078774
6744195	GS3	6	0.006564551422319475
6744195	GS5	104	0.1137855579868709
6744195	GS6	6	0.006564551422319475
6744195	GS7	642	0.7024070021881839
6744195	GS8	5	0.005470459518599562
6744198	GS1	180	0.042283298097251586
6744198	GS2	42	0.009866102889358703
6744198	GS3	10	0.002349072116513977
6744198	GS4	3	7.047216349541931e-4
6744198	GS5	22	0.00516795865633075
6744198	GS6	4000	0.9396288466055908
6744199	GS12	2	0.25
6744199	GS3	4	0.5
6744199	GS4	2	0.25
6744201	GS5	182	0.9891304347826086
6744201	GS7	2	0.010869565217391304
6744203	GS1	2	0.1111111111111111
6744203	GS6	14	0.7777777777777778
6744203	GS7	2	0.1111111111111111
6744205	GS12	11	0.1375
6744205	GS13	20	0.25
6744205	GS14	27	0.3375
6744205	GS5	3	0.0375
6744205	GS7	19	0.2375
6744210	GS12	11	0.25
6744210	GS5	24	0.5454545454545454
6744210	GS7	9	0.20454545454545456
6744211	GS1	100	0.29239766081871343
6744211	GS10	9	0.02631578947368421
6744211	GS12	2	0.005847953216374269
6744211	GS2	8	0.023391812865497075
6744211	GS5	12	0.03508771929824561
6744211	GS6	141	0.41228070175438597
6744211	GS8	64	0.1871345029239766
6744211	GS9	6	0.017543859649122806
6744212	GS1	15	0.26785714285714285
6744212	GS6	41	0.7321428571428571
6744214	GS1	88	0.8301886792452831
6744214	GS2	8	0.07547169811320754
6744214	GS3	8	0.07547169811320754
6744214	GS6	2	0.018867924528301886
6744216	GS1	9	0.6923076923076923
6744216	GS11	2	0.15384615384615385
6744216	GS6	2	0.15384615384615385
6744220	GS13	2	0.09523809523809523
6744220	GS4	2	0.09523809523809523
6744220	GS5	2	0.09523809523809523
6744220	GS6	15	0.7142857142857143
6744221	GS2	3	0.2727272727272727
6744221	GS7	8	0.7272727272727273
6744223	GS13	3	1
6744224	GS1	9	0.13636363636363635
6744224	GS3	2	0.030303030303030304
6744224	GS5	49	0.7424242424242424
6744224	GS6	6	0.09090909090909091
6744227	GS14	5	1
6744228	GS1	11	0.004060538944259874
6744228	GS10	12	0.004429678848283499
6744228	GS11	10	0.0036913990402362494
6744228	GS12	46	0.01698043558508675
6744228	GS13	20	0.007382798080472499
6744228	GS14	50	0.01845699520118125
6744228	GS2	4	0.0014765596160944998
6744228	GS3	16	0.005906238464377999
6744228	GS4	8	0.0029531192321889995
6744228	GS5	40	0.014765596160944998
6744228	GS6	17	0.006275378368401624
6744228	GS7	2160	0.7973421926910299
6744228	GS8	250	0.09228497600590624
6744228	GS9	65	0.02399409376153562
6744230	GS1	5	0.29411764705882354
6744230	GS6	12	0.7058823529411765
6744233	GS14	3	0.14285714285714285
6744233	GS5	2	0.09523809523809523
6744233	GS6	2	0.09523809523809523
6744233	GS7	9	0.42857142857142855
6744233	GS9	5	0.23809523809523808
6744236	GS14	2	0.5
6744236	GS2	2	0.5
6744237	GS1	9	0.006198347107438017
6744237	GS10	17	0.011707988980716254
6744237	GS11	10	0.006887052341597796
6744237	GS12	1096	0.7548209366391184
6744237	GS13	38	0.026170798898071626
6744237	GS14	39	0.026859504132231406
6744237	GS2	29	0.01997245179063361
6744237	GS4	4	0.0027548209366391185
6744237	GS6	4	0.0027548209366391185
6744237	GS8	172	0.1184573002754821
6744237	GS9	34	0.023415977961432508
6744241	GS3	2	1
6744249	GS1	11	0.013580246913580247
6744249	GS11	9	0.011111111111111112
6744249	GS12	12	0.014814814814814815
6744249	GS13	278	0.3432098765432099
6744249	GS14	247	0.30493827160493825
6744249	GS2	11	0.013580246913580247
6744249	GS3	8	0.009876543209876543
6744249	GS4	3	0.003703703703703704
6744249	GS5	19	0.02345679012345679
6744249	GS6	3	0.003703703703703704
6744249	GS7	200	0.24691358024691357
6744249	GS8	5	0.006172839506172839
6744249	GS9	4	0.0049382716049382715
6744251	GS13	2	0.5
6744251	GS6	2	0.5
6744252	GS1	3	0.008021390374331552
6744252	GS11	8	0.0213903743315508
6744252	GS12	21	0.05614973262032086
6744252	GS13	70	0.18716577540106952
6744252	GS14	23	0.06149732620320856
6744252	GS2	13	0.034759358288770054
6744252	GS3	9	0.02406417112299465
6744252	GS6	4	0.0106951871657754
6744252	GS7	223	0.5962566844919787
6744255	GS4	2	1
6744259	GS3	3	0.09375
6744259	GS4	2	0.0625
6744259	GS5	27	0.84375
6744263	GS1	6	0.2
6744263	GS2	14	0.4666666666666667
6744263	GS6	10	0.3333333333333333
6744266	GS1	113	0.03715882933245643
6744266	GS10	164	0.053929628411706676
6744266	GS11	38	0.012495889510029596
6744266	GS12	575	0.18908253863860572
6744266	GS13	74	0.024334100624794474
6744266	GS14	6	0.0019730351857941467
6744266	GS2	102	0.033541598158500496
6744266	GS3	7	0.0023018743834265043
6744266	GS5	108	0.03551463334429464
6744266	GS6	87	0.028609010194015128
6744266	GS7	10	0.003288391976323578
6744266	GS8	1252	0.41170667543571193
6744266	GS9	505	0.16606379480434066
6744272	GS1	109	0.07659873506676036
6744272	GS12	33	0.023190442726633873
6744272	GS2	4	0.0028109627547434997
6744272	GS3	2	0.0014054813773717498
6744272	GS5	18	0.012649332396345749
6744272	GS6	1257	0.8833450456781448
6744281	GS6	7	1
6744284	GS6	4	1
6744286	GS1	122	0.21070811744386875
6744286	GS11	2	0.0034542314335060447
6744286	GS3	110	0.18998272884283246
6744286	GS4	345	0.5958549222797928
6744293	GS5	4	1
6744294	GS1	536	0.08438287153652393
6744294	GS14	2	3.1486146095717883e-4
6744294	GS2	19	0.002991183879093199
6744294	GS3	440	0.06926952141057935
6744294	GS4	60	0.009445843828715366
6744294	GS5	12	0.001889168765743073
6744294	GS6	5281	0.8313916876574308
6744294	GS8	2	3.1486146095717883e-4
6744298	GS5	3	1
6744299	GS12	3	1
6744301	GS1	5	0.625
6744301	GS5	3	0.375
6744302	GS1	6	0.6
6744302	GS12	2	0.2
6744302	GS7	2	0.2
6744307	GS1	43	0.01355611601513241
6744307	GS10	4	0.0012610340479192938
6744307	GS12	498	0.15699873896595207
